time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,gameId,playId,playDirection,route
2018-12-16T18:04:42.200Z,33.32,30.99,0.25,1.09,0.06,251.92,247.37,None,80431,Clay Matthews,52,OLB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,47.27,30.33,0.77,1.23,0.08,283.97,39.58,None,2506789,Tramon Williams,38,CB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,36.53,27.13,1.21,0.73,0.12,265.04,185.36,None,2532928,Eddie Pleasant,35,SS,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,30.59,14.43,0,0,0.01,72.97,143.14,None,2543509,Allen Robinson,12,WR,12,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.200Z,34.29,35.37,0.09,0.01,0.01,275.16,197.64,None,2543571,Bashaud Breeland,26,CB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,31.59,18.53,0,0,0.01,87.77,92.7,None,2550284,Trey Burton,80,TE,12,home,2018121603,105,right,IN
2018-12-16T18:04:42.200Z,31.27,44.9,0.01,0.01,0.01,68.35,176.75,None,2550617,Taylor Gabriel,18,WR,12,home,2018121603,105,right,GO
2018-12-16T18:04:42.200Z,36.47,23.86,1.82,1.65,0.18,83.5,182.75,None,2555161,Blake Martinez,50,ILB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,33.38,20.14,0,0,0.04,275.37,241.17,None,2555340,Kyler Fackrell,51,OLB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,27.03,25.23,3.87,0.56,0.38,114.11,181.55,None,2555418,Jordan Howard,24,RB,12,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.200Z,27.84,25.34,0.02,0.02,0.02,74.72,175.91,None,2558008,Mitchell Trubisky,10,QB,12,home,2018121603,105,right,
2018-12-16T18:04:42.200Z,38.34,17.44,0.09,0.07,0.01,263.73,189.72,None,2558119,Josh Jones,27,SS,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,32.17,35.32,0.02,0.16,0.01,110.2,106.76,None,2558250,Tarik Cohen,29,RB,12,home,2018121603,105,right,GO
2018-12-16T18:04:42.200Z,33.78,45.33,0.25,0.08,0.03,279.73,120.7,None,2560755,Josh Jackson,37,CB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,39.54,13.1,0.61,0.2,0.06,276.86,82.13,None,2560952,Jaire Alexander,23,CB,12,away,2018121603,105,right,
2018-12-16T18:04:42.200Z,31.55,25.66,6.37,1.65,0.65,NA,NA,None,NA,Football,NA,,12,football,2018121603,105,right,
2018-12-16T18:04:42.299Z,33.29,30.97,0.42,1.65,0.04,262.97,244.87,None,80431,Clay Matthews,52,OLB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,47.32,30.35,0.58,1.75,0.06,281.05,63.15,None,2506789,Tramon Williams,38,CB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,36.51,27.01,1.27,0.56,0.12,266.08,188.23,None,2532928,Eddie Pleasant,35,SS,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,30.6,14.43,0,0,0.01,71.89,118.34,None,2543509,Allen Robinson,12,WR,13,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.299Z,34.32,35.38,0.05,0.02,0.03,277.31,157.02,None,2543571,Bashaud Breeland,26,CB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,31.6,18.54,0,0,0.01,87.77,91.16,None,2550284,Trey Burton,80,TE,13,home,2018121603,105,right,IN
2018-12-16T18:04:42.299Z,31.31,44.91,0.01,0.01,0.04,77.84,127.3,None,2550617,Taylor Gabriel,18,WR,13,home,2018121603,105,right,GO
2018-12-16T18:04:42.299Z,36.46,23.67,2,1.51,0.19,80.81,180.42,None,2555161,Blake Martinez,50,ILB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,33.35,20.14,0,0,0.02,275.37,250.05,None,2555340,Kyler Fackrell,51,OLB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,27.03,24.85,3.86,0.32,0.38,112.98,180.12,None,2555418,Jordan Howard,24,RB,13,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.299Z,27.83,25.35,0.03,0.44,0.01,73.96,274.5,None,2558008,Mitchell Trubisky,10,QB,13,home,2018121603,105,right,
2018-12-16T18:04:42.299Z,38.33,17.45,0.08,0.07,0.01,267.8,198.64,None,2558119,Josh Jones,27,SS,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,32.18,35.32,0.07,0.7,0.01,109.43,100.63,None,2558250,Tarik Cohen,29,RB,13,home,2018121603,105,right,GO
2018-12-16T18:04:42.299Z,33.82,45.33,0.28,0.08,0.04,277.85,106.16,None,2560755,Josh Jackson,37,CB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,39.6,13.11,0.62,0.15,0.06,275.94,84.8,None,2560952,Jaire Alexander,23,CB,13,away,2018121603,105,right,
2018-12-16T18:04:42.299Z,30.93,25.65,6.41,2.97,0.62,NA,NA,None,NA,Football,NA,,13,football,2018121603,105,right,
2018-12-16T18:04:42.400Z,33.22,30.95,0.77,2.47,0.08,259.5,248.86,None,80431,Clay Matthews,52,OLB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,47.38,30.35,0.54,1.97,0.05,279.1,92.78,None,2506789,Tramon Williams,38,CB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,36.49,26.88,1.31,0.49,0.13,266.08,191.93,None,2532928,Eddie Pleasant,35,SS,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,30.6,14.43,0,0,0.01,73.26,105.1,None,2543509,Allen Robinson,12,WR,14,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.400Z,34.37,35.39,0.1,0.04,0.05,278.8,106.57,None,2543571,Bashaud Breeland,26,CB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,31.61,18.53,0,0,0.01,86.8,91.86,None,2550284,Trey Burton,80,TE,14,home,2018121603,105,right,IN
2018-12-16T18:04:42.400Z,31.36,44.93,0.04,0.7,0.06,77.84,82.35,None,2550617,Taylor Gabriel,18,WR,14,home,2018121603,105,right,GO
2018-12-16T18:04:42.400Z,36.46,23.45,2.29,1.66,0.22,79.94,180.48,None,2555161,Blake Martinez,50,ILB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,33.33,20.15,0.15,2.44,0.02,275.37,288.25,None,2555340,Kyler Fackrell,51,OLB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,27.06,24.46,3.88,0.99,0.39,104.07,176.56,None,2555418,Jordan Howard,24,RB,14,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.400Z,27.8,25.36,0.17,1.32,0.04,79.7,282.5,None,2558008,Mitchell Trubisky,10,QB,14,home,2018121603,105,right,
2018-12-16T18:04:42.400Z,38.36,17.45,0.06,0.06,0.03,270.29,178.18,None,2558119,Josh Jones,27,SS,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,32.2,35.31,0.23,1.34,0.02,111.23,96.73,None,2558250,Tarik Cohen,29,RB,14,home,2018121603,105,right,GO
2018-12-16T18:04:42.400Z,33.87,45.36,0.33,0.1,0.06,276.9,83.85,None,2560755,Josh Jackson,37,CB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,39.67,13.11,0.63,0.03,0.06,275.94,82.31,None,2560952,Jaire Alexander,23,CB,14,away,2018121603,105,right,
2018-12-16T18:04:42.400Z,30.29,25.58,6.26,3.19,0.64,NA,NA,None,NA,Football,NA,,14,football,2018121603,105,right,
2018-12-16T18:04:42.500Z,33.11,30.91,1.2,2.98,0.11,253.06,252.13,None,80431,Clay Matthews,52,OLB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,47.44,30.32,0.7,2.3,0.07,274.24,123.95,None,2506789,Tramon Williams,38,CB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,36.45,26.76,1.27,0.45,0.13,266.08,194.9,None,2532928,Eddie Pleasant,35,SS,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,30.61,14.43,0,0,0.01,72.44,96.24,None,2543509,Allen Robinson,12,WR,15,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.500Z,34.4,35.39,0.13,0.06,0.03,278.8,99.42,None,2543571,Bashaud Breeland,26,CB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,31.61,18.53,0,0,0,86.8,92.07,None,2550284,Trey Burton,80,TE,15,home,2018121603,105,right,IN
2018-12-16T18:04:42.500Z,31.39,44.95,0.28,2.88,0.03,89.62,65.99,None,2550617,Taylor Gabriel,18,WR,15,home,2018121603,105,right,GO
2018-12-16T18:04:42.500Z,36.46,23.21,2.52,1.63,0.24,79.94,180.3,None,2555161,Blake Martinez,50,ILB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,33.3,20.17,0.62,4.81,0.04,276.25,289.93,None,2555340,Kyler Fackrell,51,OLB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,27.1,24.06,3.92,1.32,0.4,98.34,173.97,None,2555418,Jordan Howard,24,RB,15,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.500Z,27.76,25.36,0.41,2.07,0.04,81.2,283.32,None,2558008,Mitchell Trubisky,10,QB,15,home,2018121603,105,right,
2018-12-16T18:04:42.500Z,38.38,17.44,0.06,0.06,0.02,272.16,167.41,None,2558119,Josh Jones,27,SS,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,32.25,35.32,0.47,1.83,0.04,114.35,90.72,None,2558250,Tarik Cohen,29,RB,15,home,2018121603,105,right,GO
2018-12-16T18:04:42.500Z,33.92,45.38,0.39,0.08,0.06,275.55,77.99,None,2560755,Josh Jackson,37,CB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,39.73,13.12,0.65,0.09,0.07,276.61,80.88,None,2560952,Jaire Alexander,23,CB,15,away,2018121603,105,right,
2018-12-16T18:04:42.500Z,29.68,25.49,5.86,3.02,0.61,NA,NA,None,NA,Football,NA,,15,football,2018121603,105,right,
2018-12-16T18:04:42.599Z,32.94,30.87,1.79,3.74,0.18,248.12,254.55,None,80431,Clay Matthews,52,OLB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,47.49,30.27,0.86,2.23,0.08,271.48,137.85,None,2506789,Tramon Williams,38,CB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,36.42,26.65,1.24,0.59,0.12,266.08,198.77,None,2532928,Eddie Pleasant,35,SS,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,30.63,14.44,0,0,0.03,72.44,86.87,None,2543509,Allen Robinson,12,WR,16,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.599Z,34.45,35.39,0.17,0.1,0.05,280.24,94.13,None,2543571,Bashaud Breeland,26,CB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,31.65,18.53,0,0,0.04,80.95,94.91,None,2550284,Trey Burton,80,TE,16,home,2018121603,105,right,IN
2018-12-16T18:04:42.599Z,31.44,44.98,0.86,6.26,0.06,84.44,62.36,None,2550617,Taylor Gabriel,18,WR,16,home,2018121603,105,right,GO
2018-12-16T18:04:42.599Z,36.45,22.93,2.82,1.74,0.28,78.81,181.31,None,2555161,Blake Martinez,50,ILB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,33.2,20.21,1.31,6.34,0.1,278.29,291.13,None,2555340,Kyler Fackrell,51,OLB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,27.15,23.67,3.94,1.44,0.4,94.72,171.71,None,2555418,Jordan Howard,24,RB,16,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.599Z,27.7,25.38,0.71,2.62,0.06,85.18,285.68,None,2558008,Mitchell Trubisky,10,QB,16,home,2018121603,105,right,
2018-12-16T18:04:42.599Z,38.43,17.43,0.07,0.07,0.05,272.16,140.35,None,2558119,Josh Jones,27,SS,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,32.32,35.32,0.79,2.32,0.08,113.57,86.84,None,2558250,Tarik Cohen,29,RB,16,home,2018121603,105,right,GO
2018-12-16T18:04:42.599Z,33.99,45.4,0.46,0.12,0.07,274.5,76.27,None,2560755,Josh Jackson,37,CB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,39.79,13.14,0.65,0.16,0.07,276.61,77.45,None,2560952,Jaire Alexander,23,CB,16,away,2018121603,105,right,
2018-12-16T18:04:42.599Z,29.13,25.4,5.47,3.24,0.56,NA,NA,None,NA,Football,NA,,16,football,2018121603,105,right,
2018-12-16T18:04:42.700Z,32.74,30.82,2.2,3.74,0.2,242.75,256.17,None,80431,Clay Matthews,52,OLB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,47.55,30.19,1.04,1.98,0.09,269.53,145.47,None,2506789,Tramon Williams,38,CB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,36.37,26.53,1.23,0.66,0.12,266.08,202.54,None,2532928,Eddie Pleasant,35,SS,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,30.68,14.45,0.03,1.42,0.05,68.66,78.64,None,2543509,Allen Robinson,12,WR,17,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.700Z,34.49,35.38,0.22,0.4,0.04,281.87,93.44,None,2543571,Bashaud Breeland,26,CB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,31.7,18.53,0.15,4.06,0.05,84.83,90.82,None,2550284,Trey Burton,80,TE,17,home,2018121603,105,right,IN
2018-12-16T18:04:42.700Z,31.55,45.04,1.75,7.86,0.12,76.55,60.53,None,2550617,Taylor Gabriel,18,WR,17,home,2018121603,105,right,GO
2018-12-16T18:04:42.700Z,36.44,22.63,3.12,1.84,0.31,74.73,182.47,None,2555161,Blake Martinez,50,ILB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,33.03,20.26,2.08,6.86,0.18,278.29,288.28,None,2555340,Kyler Fackrell,51,OLB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,27.21,23.26,4.02,1.1,0.41,90.42,170.92,None,2555418,Jordan Howard,24,RB,17,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.700Z,27.62,25.41,0.97,2.47,0.08,86.75,287.22,None,2558008,Mitchell Trubisky,10,QB,17,home,2018121603,105,right,
2018-12-16T18:04:42.700Z,38.51,17.42,0.12,0.65,0.08,270.44,116.69,None,2558119,Josh Jones,27,SS,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,32.43,35.33,1.11,2.45,0.1,113.57,86.77,None,2558250,Tarik Cohen,29,RB,17,home,2018121603,105,right,GO
2018-12-16T18:04:42.700Z,34.11,45.44,0.6,0.07,0.12,271.23,74.95,None,2560755,Josh Jackson,37,CB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,39.86,13.16,0.67,0.33,0.07,276.61,70.67,None,2560952,Jaire Alexander,23,CB,17,away,2018121603,105,right,
2018-12-16T18:04:42.700Z,28.61,25.32,5.07,3.42,0.52,NA,NA,None,NA,Football,NA,,17,football,2018121603,105,right,
2018-12-16T18:04:42.799Z,32.5,30.77,2.59,3.43,0.24,239.31,258.74,None,80431,Clay Matthews,52,OLB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,47.61,30.1,1.2,1.71,0.11,265.38,150.59,None,2506789,Tramon Williams,38,CB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,36.33,26.42,1.18,0.59,0.12,266.08,203.1,None,2532928,Eddie Pleasant,35,SS,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,30.7,14.45,0.55,6.02,0.02,66.24,79.64,None,2543509,Allen Robinson,12,WR,18,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.799Z,34.53,35.39,0.35,1.09,0.05,283.35,86.77,None,2543571,Bashaud Breeland,26,CB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,31.77,18.53,1.02,10.05,0.07,86.25,90.01,None,2550284,Trey Burton,80,TE,18,home,2018121603,105,right,IN
2018-12-16T18:04:42.799Z,31.74,45.15,2.64,7.75,0.22,91.79,59.01,None,2550617,Taylor Gabriel,18,WR,18,home,2018121603,105,right,GO
2018-12-16T18:04:42.799Z,36.42,22.29,3.39,1.82,0.33,72.14,183.59,None,2555161,Blake Martinez,50,ILB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,32.79,20.33,2.8,6.4,0.25,278.91,286.43,None,2555340,Kyler Fackrell,51,OLB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,27.27,22.85,4.1,0.8,0.41,89.64,170.09,None,2555418,Jordan Howard,24,RB,18,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.799Z,27.51,25.44,1.24,2.26,0.11,88.6,285.54,None,2558008,Mitchell Trubisky,10,QB,18,home,2018121603,105,right,
2018-12-16T18:04:42.799Z,38.55,17.42,0.27,1.55,0.05,275.48,103.02,None,2558119,Josh Jones,27,SS,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,32.58,35.33,1.49,2.6,0.15,115.14,87.64,None,2558250,Tarik Cohen,29,RB,18,home,2018121603,105,right,GO
2018-12-16T18:04:42.799Z,34.23,45.47,0.77,0.85,0.12,276.96,74.77,None,2560755,Josh Jackson,37,CB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,39.92,13.2,0.74,0.54,0.07,278.14,62.32,None,2560952,Jaire Alexander,23,CB,18,away,2018121603,105,right,
2018-12-16T18:04:42.799Z,28.16,25.25,4.53,3.99,0.46,NA,NA,None,NA,Football,NA,,18,football,2018121603,105,right,
2018-12-16T18:04:42.900Z,32.22,30.73,2.94,3.01,0.28,236.63,260.17,None,80431,Clay Matthews,52,OLB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,47.67,29.99,1.37,1.48,0.13,259.82,152.64,None,2506789,Tramon Williams,38,CB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,36.29,26.3,1.17,0.4,0.12,266.08,199.32,None,2532928,Eddie Pleasant,35,SS,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,30.81,14.47,1.44,9.14,0.11,67.73,78.7,None,2543509,Allen Robinson,12,WR,19,home,2018121603,105,right,HITCH
2018-12-16T18:04:42.900Z,34.59,35.39,0.59,1.94,0.06,285.3,82.75,None,2543571,Bashaud Breeland,26,CB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,31.95,18.53,2.36,12.54,0.18,84.37,89.56,None,2550284,Trey Burton,80,TE,19,home,2018121603,105,right,IN
2018-12-16T18:04:42.900Z,31.99,45.3,3.37,6.81,0.3,89.06,58.62,None,2550617,Taylor Gabriel,18,WR,19,home,2018121603,105,right,GO
2018-12-16T18:04:42.900Z,36.38,21.93,3.68,1.86,0.36,70.2,185.5,None,2555161,Blake Martinez,50,ILB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,32.48,20.4,3.47,5.66,0.32,280.09,284.09,None,2555340,Kyler Fackrell,51,OLB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,27.36,22.44,4.22,0.99,0.42,86.05,167.76,None,2555418,Jordan Howard,24,RB,19,home,2018121603,105,right,FLAT
2018-12-16T18:04:42.900Z,27.38,25.47,1.45,1.95,0.13,90.09,283.53,None,2558008,Mitchell Trubisky,10,QB,19,home,2018121603,105,right,
2018-12-16T18:04:42.900Z,38.61,17.41,0.55,2.52,0.06,280.3,97.68,None,2558119,Josh Jones,27,SS,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,32.76,35.34,1.87,2.59,0.19,116.54,88.02,None,2558250,Tarik Cohen,29,RB,19,home,2018121603,105,right,GO
2018-12-16T18:04:42.900Z,34.33,45.49,0.95,1.43,0.11,272.94,74.05,None,2560755,Josh Jackson,37,CB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,39.99,13.25,0.84,0.81,0.08,278.87,53.28,None,2560952,Jaire Alexander,23,CB,19,away,2018121603,105,right,
2018-12-16T18:04:42.900Z,27.73,25.18,4.13,3.96,0.43,NA,NA,None,NA,Football,NA,,19,football,2018121603,105,right,
2018-12-16T18:04:43.000Z,31.94,30.68,3.1,2.11,0.29,233.29,261.21,None,80431,Clay Matthews,52,OLB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,47.74,29.86,1.56,1.37,0.15,254.8,153.49,None,2506789,Tramon Williams,38,CB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,36.28,26.19,1.13,0.69,0.11,264.43,189.9,None,2532928,Eddie Pleasant,35,SS,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,31.02,14.52,2.61,10.19,0.22,68.61,77.07,None,2543509,Allen Robinson,12,WR,20,home,2018121603,105,right,HITCH
2018-12-16T18:04:43.000Z,34.67,35.41,0.87,2.34,0.08,286.39,79.37,None,2543571,Bashaud Breeland,26,CB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,32.3,18.53,4.06,14.35,0.35,84.37,90.34,None,2550284,Trey Burton,80,TE,20,home,2018121603,105,right,IN
2018-12-16T18:04:43.000Z,32.31,45.49,3.99,5.53,0.37,84.15,58.57,None,2550617,Taylor Gabriel,18,WR,20,home,2018121603,105,right,GO
2018-12-16T18:04:43.000Z,36.34,21.53,3.99,1.8,0.4,72.08,186.49,None,2555161,Blake Martinez,50,ILB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,32.11,20.48,4.01,4.73,0.38,281.85,282.41,None,2555340,Kyler Fackrell,51,OLB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,27.46,22.02,4.38,1.13,0.43,78.51,165.8,None,2555418,Jordan Howard,24,RB,20,home,2018121603,105,right,FLAT
2018-12-16T18:04:43.000Z,27.23,25.49,1.63,1.56,0.15,93.64,280.92,None,2558008,Mitchell Trubisky,10,QB,20,home,2018121603,105,right,
2018-12-16T18:04:43.000Z,38.69,17.4,0.94,3.27,0.08,284.94,96.37,None,2558119,Josh Jones,27,SS,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,32.97,35.33,2.19,2.5,0.21,120.85,89.95,None,2558250,Tarik Cohen,29,RB,20,home,2018121603,105,right,GO
2018-12-16T18:04:43.000Z,34.45,45.54,1.22,1.96,0.13,281.15,72.56,None,2560755,Josh Jackson,37,CB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,40.06,13.32,0.99,1.1,0.1,279.83,43.53,None,2560952,Jaire Alexander,23,CB,20,away,2018121603,105,right,
2018-12-16T18:04:43.000Z,27.4,25.12,3.43,4.55,0.33,NA,NA,None,NA,Football,NA,,20,football,2018121603,105,right,
2018-12-16T18:04:43.099Z,31.62,30.64,3.22,1.32,0.31,231.99,262.5,None,80431,Clay Matthews,52,OLB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,47.81,29.7,1.77,1.33,0.17,249.67,154.18,None,2506789,Tramon Williams,38,CB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,36.29,26.06,1.22,1.12,0.13,261.74,178.04,None,2532928,Eddie Pleasant,35,SS,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,31.33,14.6,3.72,10.63,0.31,63.09,76.16,None,2543509,Allen Robinson,12,WR,21,home,2018121603,105,right,HITCH
2018-12-16T18:04:43.099Z,34.77,35.42,1.14,2.31,0.1,285.7,79.61,None,2543571,Bashaud Breeland,26,CB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,32.75,18.53,5.47,15.38,0.45,86.65,89.88,None,2550284,Trey Burton,80,TE,21,home,2018121603,105,right,IN
2018-12-16T18:04:43.099Z,32.67,45.72,4.52,4.42,0.43,80.84,58.53,None,2550617,Taylor Gabriel,18,WR,21,home,2018121603,105,right,GO
2018-12-16T18:04:43.099Z,36.27,21.12,4.2,1.69,0.42,66.2,189.14,None,2555161,Blake Martinez,50,ILB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,31.7,20.56,4.4,3.68,0.42,281.85,280.67,None,2555340,Kyler Fackrell,51,OLB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,27.58,21.58,4.64,1.48,0.46,74.35,164.14,None,2555418,Jordan Howard,24,RB,21,home,2018121603,105,right,FLAT
2018-12-16T18:04:43.099Z,27.06,25.52,1.73,1.09,0.17,97.36,279.36,None,2558008,Mitchell Trubisky,10,QB,21,home,2018121603,105,right,
2018-12-16T18:04:43.099Z,38.82,17.39,1.44,4.08,0.13,290.72,95.09,None,2558119,Josh Jones,27,SS,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,33.21,35.32,2.49,2.54,0.24,125.26,91.9,None,2558250,Tarik Cohen,29,RB,21,home,2018121603,105,right,GO
2018-12-16T18:04:43.099Z,34.65,45.61,1.86,3.43,0.21,279.03,70.9,None,2560755,Josh Jackson,37,CB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,40.13,13.42,1.21,1.48,0.12,280.61,34.54,None,2560952,Jaire Alexander,23,CB,21,away,2018121603,105,right,
2018-12-16T18:04:43.099Z,27.09,25.06,3,4.22,0.32,NA,NA,None,NA,Football,NA,,21,football,2018121603,105,right,
2018-12-16T18:04:43.200Z,31.31,30.59,3.2,0.47,0.32,230.74,262.95,None,80431,Clay Matthews,52,OLB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,47.9,29.53,1.99,1.37,0.19,243.19,153.16,None,2506789,Tramon Williams,38,CB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,36.34,25.92,1.39,1.81,0.15,260.93,162.57,None,2532928,Eddie Pleasant,35,SS,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,31.73,14.71,4.65,8.89,0.41,59.37,75.08,None,2543509,Allen Robinson,12,WR,22,home,2018121603,105,right,HITCH
2018-12-16T18:04:43.200Z,34.9,35.42,1.38,2.08,0.13,280.96,87.07,None,2543571,Bashaud Breeland,26,CB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,33.35,18.53,6.78,12.47,0.6,89.94,89.8,None,2550284,Trey Burton,80,TE,22,home,2018121603,105,right,IN
2018-12-16T18:04:43.200Z,33.09,45.97,5,3.59,0.48,78.79,58.64,None,2550617,Taylor Gabriel,18,WR,22,home,2018121603,105,right,GO
2018-12-16T18:04:43.200Z,36.18,20.7,4.42,1.79,0.44,65.6,191.62,None,2555161,Blake Martinez,50,ILB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,31.25,20.64,4.7,2.79,0.46,281.85,279.23,None,2555340,Kyler Fackrell,51,OLB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,27.71,21.12,4.89,1.77,0.48,76.42,162.91,None,2555418,Jordan Howard,24,RB,22,home,2018121603,105,right,FLAT
2018-12-16T18:04:43.200Z,26.89,25.53,1.77,0.81,0.17,107.39,275.31,None,2558008,Mitchell Trubisky,10,QB,22,home,2018121603,105,right,
2018-12-16T18:04:43.200Z,38.99,17.38,1.97,4.33,0.18,295.16,93.13,None,2558119,Josh Jones,27,SS,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,33.47,35.3,2.75,2.32,0.26,124.67,94.86,None,2558250,Tarik Cohen,29,RB,22,home,2018121603,105,right,GO
2018-12-16T18:04:43.200Z,34.9,45.69,2.65,4.75,0.27,296.95,71.23,None,2560755,Josh Jackson,37,CB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,40.19,13.56,1.51,1.92,0.15,280.61,24.99,None,2560952,Jaire Alexander,23,CB,22,away,2018121603,105,right,
2018-12-16T18:04:43.200Z,26.81,25.01,2.58,4.07,0.28,NA,NA,None,NA,Football,NA,,22,football,2018121603,105,right,
